,0,1,2,3,4
mãotrator,mão,trator,9.0,5,4
mãoperder,mão,perder,4.0,3,2
mãonutriente,mão,nutriente,5.0,3,2
mãoadubo,mão,adubo,8.0,4,2
mãogalpão,mão,galpão,5.0,3,2
mãobaia,mão,baia,4.0,3,2
obratrator,obra,trator,8.0,5,4
obraperder,obra,perder,3.0,3,2
obranutriente,obra,nutriente,4.0,3,2
obraadubo,obra,adubo,7.0,4,2
obragalpão,obra,galpão,6.0,3,2
obrabaia,obra,baia,5.0,3,2
máquinaperder,máquina,perder,2.0,2,2
máquinanutriente,máquina,nutriente,3.0,2,2
máquinaadubo,máquina,adubo,6.0,3,2
máquinareciclagem,máquina,reciclagem,22.25,4,4
máquinagalpão,máquina,galpão,14.0,2,2
máquinabaia,máquina,baia,15.0,2,2
máquinabom,máquina,bom,3.8125,6,6
máquinaaproveitamento,máquina,aproveitamento,7.25,4,4
tratorperder,trator,perder,1.0,2,2
tratornutriente,trator,nutriente,2.0,2,2
tratoradubo,trator,adubo,5.0,3,2
tratoranálise,trator,análise,6.0,2,2
tratorreciclagem,trator,reciclagem,10.0,2,2
tratorgalpão,trator,galpão,13.0,2,2
tratorbaia,trator,baia,14.0,2,2
tratorbom,trator,bom,7.3125,6,6
tratoraproveitamento,trator,aproveitamento,16.0,2,2
perderadubo,perder,adubo,4.0,3,2
perderanálise,perder,análise,5.0,2,2
perderreciclagem,perder,reciclagem,9.0,2,2
perdergalpão,perder,galpão,12.0,2,2
perderbaia,perder,baia,13.0,2,2
perderaproveitamento,perder,aproveitamento,15.0,2,2
nutrientereciclagem,nutriente,reciclagem,8.0,2,2
nutrientegalpão,nutriente,galpão,11.0,2,2
aduboreciclagem,adubo,reciclagem,2.0,5,4
adubogalpão,adubo,galpão,5.0,5,4
aduboaproveitamento,adubo,aproveitamento,8.0,5,4
análisereciclagem,análise,reciclagem,4.0,2,2
análisegalpão,análise,galpão,7.0,2,2
análiseaproveitamento,análise,aproveitamento,10.0,2,2
reciclagemgalpão,reciclagem,galpão,3.0,2,2
reciclagembaia,reciclagem,baia,4.0,2,2
reciclagembom,reciclagem,bom,27.5,6,6
reciclagemaproveitamento,reciclagem,aproveitamento,24.0,4,4
galpãobaia,galpão,baia,1.0,2,2
galpãoaproveitamento,galpão,aproveitamento,3.0,2,2
baiaaproveitamento,baia,aproveitamento,2.0,2,2
sistemasuficiente,sistema,suficiente,2.0,7,2
sistemaúmer,sistema,úmer,1.0,7,2
sistematopografia,sistema,topografia,28.25,14,10
sistemafossa,sistema,fossa,4.0,10,6
sistemabomba,sistema,bomba,3.0,19,8
sistemarotor,sistema,rotor,6.0,12,8
sistemasemiaberto,sistema,semiaberto,5.0,12,8
sistemademandar,sistema,demandar,1.0,14,10
sistematubulação,sistema,tubulação,5.0,14,10
águasuficiente,água,suficiente,2.875,9,8
águaefluente,água,efluente,3.0,4,2
águaúmer,água,úmer,4.0,3,2
águatopografia,água,topografia,9.0,2,2
águafossa,água,fossa,11.0,2,2
águaarmazenamento,água,armazenamento,12.0,2,2
águasemissólido,água,semissólido,27.0,2,2
águabomba,água,bomba,34.0,3,2
águarotor,água,rotor,38.0,2,2
águasemiaberto,água,semiaberto,39.0,2,2
águademandar,água,demandar,45.0,2,2
águatubulação,água,tubulação,1.000732421875,18,18
suficienteesterco,suficiente,esterco,1.0,6,2
suficienteefluente,suficiente,efluente,1.0,5,2
suficienteúmer,suficiente,úmer,3.0,4,2
suficienteirrigação,suficiente,irrigação,7.0,3,2
suficientetopografia,suficiente,topografia,8.0,3,2
suficientetanque,suficiente,tanque,7.0,4,2
suficientefossa,suficiente,fossa,10.0,3,2
suficienteinstalação,suficiente,instalação,8.0,3,2
suficientefertirrigação,suficiente,fertirrigação,6.0,3,2
suficientemão,suficiente,mão,4.0,4,2
suficienteobra,suficiente,obra,3.0,4,2
suficientematerial,suficiente,material,2.0,3,2
suficientetanques,suficiente,tanques,1.0,3,2
suficientesemissólido,suficiente,semissólido,4.0,5,4
suficientelíquido,suficiente,líquido,6.0,11,4
suficientebomba,suficiente,bomba,11.0,8,4
suficienterotor,suficiente,rotor,15.0,5,4
suficientesemiaberto,suficiente,semiaberto,16.0,5,4
suficientepressão,suficiente,pressão,20.0,5,4
suficientedemandar,suficiente,demandar,22.0,5,4
suficientetubulação,suficiente,tubulação,26.0,5,4
estercoefluente,esterco,efluente,1.0,7,2
estercoúmer,esterco,úmer,2.0,6,2
estercotopografia,esterco,topografia,33.25,9,6
estercofossa,esterco,fossa,9.0,5,2
estercomaneira,esterco,maneira,8.1875,9,6
estercobomba,esterco,bomba,1.0,14,6
estercorotor,esterco,rotor,3.0,11,8
estercosemiaberto,esterco,semiaberto,4.0,11,8
estercomédio,esterco,médio,53.359375,17,14
estercodemandar,esterco,demandar,10.0,11,8
estercotubulação,esterco,tubulação,14.0,11,8
efluenteúmer,efluente,úmer,1.0,5,2
efluenteirrigação,efluente,irrigação,5.0,4,2
efluentetopografia,efluente,topografia,5.0,4,2
efluentetanque,efluente,tanque,2.0,5,2
efluentefossa,efluente,fossa,3.0,4,2
efluentearmazenamento,efluente,armazenamento,8.75,6,4
efluentemaneira,efluente,maneira,1.0,4,2
efluenteinstalação,efluente,instalação,1.0,10,8
efluentefertirrigação,efluente,fertirrigação,3.0,6,4
efluentematerial,efluente,material,3.0,6,4
efluentetanques,efluente,tanques,2.0,6,4
efluentesemissólido,efluente,semissólido,3.0,8,6
efluentelíquido,efluente,líquido,5.0,18,6
efluentetrator,efluente,trator,6.0,8,6
efluenteoperação,efluente,operação,8.0,8,6
efluentebomba,efluente,bomba,10.0,13,6
efluenterotor,efluente,rotor,14.0,8,6
efluentesemiaberto,efluente,semiaberto,15.0,8,6
efluentebom,efluente,bom,30.0625,12,10
efluentepequeno,efluente,pequeno,17.0,8,6
efluentemédio,efluente,médio,18.0,8,6
efluentepressão,efluente,pressão,19.0,8,6
efluentedemandar,efluente,demandar,21.0,8,6
efluentetubulação,efluente,tubulação,25.0,8,6
efluentepasto,efluente,pasto,24.75,10,8
úmerirrigação,úmer,irrigação,2.0,5,4
úmertopografia,úmer,topografia,3.0,5,4
úmertanque,úmer,tanque,4.0,8,4
úmerfossa,úmer,fossa,5.0,5,4
úmerarmazenamento,úmer,armazenamento,6.0,5,4
úmermaneira,úmer,maneira,7.0,5,4
úmerinstalação,úmer,instalação,9.0,5,4
úmerfertirrigação,úmer,fertirrigação,11.0,5,4
úmersolo,úmer,solo,12.0,5,4
úmermão,úmer,mão,13.0,8,4
úmerobra,úmer,obra,14.0,8,4
úmermaterial,úmer,material,15.0,5,4
úmertanques,úmer,tanques,16.0,5,4
úmergrande,úmer,grande,19.0,8,4
úmersemissólido,úmer,semissólido,21.0,5,4
úmerlíquido,úmer,líquido,23.0,11,4
úmertrator,úmer,trator,24.0,5,4
úmeroperação,úmer,operação,26.0,5,4
úmerbomba,úmer,bomba,28.0,8,4
úmerrotor,úmer,rotor,32.0,5,4
úmersemiaberto,úmer,semiaberto,33.0,5,4
úmerbom,úmer,bom,34.0,5,4
úmerpequeno,úmer,pequeno,35.0,5,4
úmermédio,úmer,médio,36.0,5,4
úmerpressão,úmer,pressão,37.0,5,4
úmerdemandar,úmer,demandar,39.0,5,4
úmertubulação,úmer,tubulação,43.0,5,4
úmeranimal,úmer,animal,44.0,5,4
úmerpasto,úmer,pasto,45.0,5,4
irrigaçãotopografia,irrigação,topografia,23.5,4,4
irrigaçãofossa,irrigação,fossa,3.0,2,2
irrigaçãoarmazenamento,irrigação,armazenamento,4.0,2,2
irrigaçãosemissólido,irrigação,semissólido,19.0,2,2
irrigaçãooperação,irrigação,operação,24.0,2,2
irrigaçãobomba,irrigação,bomba,26.0,3,2
irrigaçãorotor,irrigação,rotor,30.0,2,2
irrigaçãosemiaberto,irrigação,semiaberto,31.0,2,2
irrigaçãopressão,irrigação,pressão,13.25,4,4
irrigaçãodemandar,irrigação,demandar,37.0,2,2
irrigaçãotubulação,irrigação,tubulação,41.0,2,2
topografiatanque,topografia,tanque,1.0,3,2
topografiafossa,topografia,fossa,2.0,2,2
topografiaarmazenamento,topografia,armazenamento,3.0,2,2
topografiamaneira,topografia,maneira,4.0,2,2
topografiainstalação,topografia,instalação,4.5,4,4
topografiafertirrigação,topografia,fertirrigação,8.0,2,2
topografiamão,topografia,mão,10.0,3,2
topografiaobra,topografia,obra,11.0,3,2
topografiamaterial,topografia,material,12.0,2,2
topografiatanques,topografia,tanques,13.0,2,2
topografiasemissólido,topografia,semissólido,18.0,2,2
topografialíquido,topografia,líquido,1.0185546875,14,12
topografiatrator,topografia,trator,21.0,2,2
topografiaoperação,topografia,operação,23.0,2,2
topografiabomba,topografia,bomba,25.0,3,2
topografiarotor,topografia,rotor,29.0,2,2
topografiasemiaberto,topografia,semiaberto,30.0,2,2
topografiapequeno,topografia,pequeno,32.0,2,2
topografiamédio,topografia,médio,10.5,4,4
topografiapressão,topografia,pressão,27.25,4,4
topografiademandar,topografia,demandar,36.0,2,2
topografiatubulação,topografia,tubulação,40.0,2,2
topografiapasto,topografia,pasto,42.0,2,2
tanquefossa,tanque,fossa,1.0,3,2
tanquemaneira,tanque,maneira,3.0,3,2
tanquesemissólido,tanque,semissólido,11.0,5,4
tanquebomba,tanque,bomba,18.0,8,4
tanquerotor,tanque,rotor,22.0,5,4
tanquesemiaberto,tanque,semiaberto,23.0,5,4
tanquemédio,tanque,médio,26.0,5,4
tanquedemandar,tanque,demandar,29.0,5,4
tanquetubulação,tanque,tubulação,33.0,5,4
tanquepasto,tanque,pasto,35.0,5,4
fossaarmazenamento,fossa,armazenamento,1.0,2,2
fossamaneira,fossa,maneira,2.0,2,2
fossainstalação,fossa,instalação,4.0,2,2
fossafertirrigação,fossa,fertirrigação,6.0,2,2
fossasolo,fossa,solo,7.0,2,2
fossamão,fossa,mão,8.0,3,2
fossaobra,fossa,obra,9.0,3,2
fossamaterial,fossa,material,10.0,2,2
fossatanques,fossa,tanques,11.0,2,2
fossagrande,fossa,grande,14.0,3,2
fossasemissólido,fossa,semissólido,16.0,2,2
fossalíquido,fossa,líquido,18.0,4,2
fossatrator,fossa,trator,19.0,2,2
fossaoperação,fossa,operação,21.0,2,2
fossabomba,fossa,bomba,23.0,3,2
fossarotor,fossa,rotor,27.0,2,2
fossasemiaberto,fossa,semiaberto,28.0,2,2
fossabom,fossa,bom,29.0,2,2
fossapequeno,fossa,pequeno,30.0,2,2
fossamédio,fossa,médio,31.0,2,2
fossapressão,fossa,pressão,32.0,2,2
fossademandar,fossa,demandar,34.0,2,2
fossatubulação,fossa,tubulação,38.0,2,2
fossaanimal,fossa,animal,39.0,2,2
fossapasto,fossa,pasto,40.0,2,2
armazenamentomaneira,armazenamento,maneira,1.0,2,2
armazenamentoinstalação,armazenamento,instalação,11.4375,6,6
armazenamentofertirrigação,armazenamento,fertirrigação,5.0,2,2
armazenamentomão,armazenamento,mão,7.0,3,2
armazenamentoobra,armazenamento,obra,8.0,3,2
armazenamentomaterial,armazenamento,material,9.0,2,2
armazenamentotanques,armazenamento,tanques,10.0,2,2
armazenamentogrande,armazenamento,grande,13.0,3,2
armazenamentotrator,armazenamento,trator,18.0,2,2
armazenamentooperação,armazenamento,operação,20.0,2,2
armazenamentobomba,armazenamento,bomba,22.0,3,2
armazenamentorotor,armazenamento,rotor,26.0,2,2
armazenamentosemiaberto,armazenamento,semiaberto,27.0,2,2
armazenamentomédio,armazenamento,médio,30.0,2,2
armazenamentopressão,armazenamento,pressão,31.0,2,2
armazenamentodemandar,armazenamento,demandar,33.0,2,2
armazenamentotubulação,armazenamento,tubulação,37.0,2,2
armazenamentoanimal,armazenamento,animal,17.0,4,4
armazenamentopasto,armazenamento,pasto,19.5,4,4
maneirafertirrigação,maneira,fertirrigação,4.0,2,2
maneiratanques,maneira,tanques,9.0,2,2
maneirasemissólido,maneira,semissólido,14.0,2,2
maneiralíquido,maneira,líquido,16.0,4,2
maneiratrator,maneira,trator,11.0,4,4
maneiraoperação,maneira,operação,19.0,2,2
maneirabomba,maneira,bomba,21.0,3,2
maneirarotor,maneira,rotor,25.0,2,2
maneirasemiaberto,maneira,semiaberto,26.0,2,2
maneiratubulação,maneira,tubulação,36.0,2,2
instalaçãosemissólido,instalação,semissólido,12.0,2,2
instalaçãobomba,instalação,bomba,19.0,3,2
instalaçãorotor,instalação,rotor,23.0,2,2
instalaçãosemiaberto,instalação,semiaberto,24.0,2,2
instalaçãomédio,instalação,médio,12.0,4,4
instalaçãodemandar,instalação,demandar,30.0,2,2
instalaçãotubulação,instalação,tubulação,34.0,2,2
fertirrigaçãosemissólido,fertirrigação,semissólido,10.0,2,2
fertirrigaçãobomba,fertirrigação,bomba,17.0,3,2
fertirrigaçãorotor,fertirrigação,rotor,21.0,2,2
fertirrigaçãosemiaberto,fertirrigação,semiaberto,22.0,2,2
fertirrigaçãomédio,fertirrigação,médio,25.0,2,2
fertirrigaçãodemandar,fertirrigação,demandar,28.0,2,2
fertirrigaçãotubulação,fertirrigação,tubulação,32.0,2,2
fertirrigaçãoanimal,fertirrigação,animal,33.0,2,2
fertirrigaçãopasto,fertirrigação,pasto,34.0,2,2
solobomba,solo,bomba,16.0,3,2
solorotor,solo,rotor,20.0,2,2
solosemiaberto,solo,semiaberto,21.0,2,2
solodemandar,solo,demandar,27.0,2,2
solotubulação,solo,tubulação,31.0,2,2
mãosemissólido,mão,semissólido,8.0,3,2
mãobomba,mão,bomba,10.0,4,2
mãorotor,mão,rotor,9.0,3,2
mãosemiaberto,mão,semiaberto,8.0,3,2
mãopressão,mão,pressão,4.0,3,2
mãotubulação,mão,tubulação,2.0,5,4
obrasemissólido,obra,semissólido,7.0,3,2
obrabomba,obra,bomba,11.0,4,2
obrarotor,obra,rotor,10.0,3,2
obrasemiaberto,obra,semiaberto,9.0,3,2
obrapressão,obra,pressão,5.0,3,2
obratubulação,obra,tubulação,1.0,5,4
materialsemissólido,material,semissólido,6.0,2,2
materialbomba,material,bomba,13.0,3,2
materialrotor,material,rotor,17.0,2,2
materialsemiaberto,material,semiaberto,18.0,2,2
materialmédio,material,médio,49.9716796875,12,12
materialpressão,material,pressão,22.0,2,2
materialtubulação,material,tubulação,28.0,2,2
tanquesgrande,tanques,grande,3.0,3,2
tanquessemissólido,tanques,semissólido,5.0,2,2
tanquesoperação,tanques,operação,10.0,2,2
tanquesbomba,tanques,bomba,12.0,3,2
tanquesrotor,tanques,rotor,16.0,2,2
tanquessemiaberto,tanques,semiaberto,17.0,2,2
tanquesmédio,tanques,médio,20.0,2,2
tanquespressão,tanques,pressão,21.0,2,2
tanquesdemandar,tanques,demandar,23.0,2,2
tanquestubulação,tanques,tubulação,27.0,2,2
tanquesanimal,tanques,animal,28.0,2,2
tanquespasto,tanques,pasto,29.0,2,2
grandesemissólido,grande,semissólido,2.0,3,2
grandetrator,grande,trator,5.0,3,2
grandebomba,grande,bomba,9.0,4,2
granderotor,grande,rotor,8.0,3,2
grandesemiaberto,grande,semiaberto,7.0,3,2
grandedemandar,grande,demandar,1.0,3,2
grandetubulação,grande,tubulação,13.5,9,6
semissólidotrator,semissólido,trator,3.0,2,2
semissólidooperação,semissólido,operação,5.0,2,2
semissólidobomba,semissólido,bomba,7.0,3,2
semissólidorotor,semissólido,rotor,11.0,2,2
semissólidosemiaberto,semissólido,semiaberto,12.0,2,2
semissólidopequeno,semissólido,pequeno,14.0,2,2
semissólidomédio,semissólido,médio,15.0,2,2
semissólidopressão,semissólido,pressão,16.0,2,2
semissólidodemandar,semissólido,demandar,18.0,2,2
semissólidotubulação,semissólido,tubulação,22.0,2,2
semissólidoanimal,semissólido,animal,23.0,2,2
semissólidopasto,semissólido,pasto,24.0,2,2
líquidobomba,líquido,bomba,1.0,9,4
líquidorotor,líquido,rotor,2.0,8,6
líquidosemiaberto,líquido,semiaberto,3.0,8,6
líquidomédio,líquido,médio,2.015625,16,14
líquidodemandar,líquido,demandar,9.0,8,6
líquidotubulação,líquido,tubulação,13.0,8,6
líquidoanimal,líquido,animal,14.0,8,6
líquidopasto,líquido,pasto,15.0,8,6
tratorbomba,trator,bomba,4.0,3,2
tratorrotor,trator,rotor,8.0,2,2
tratorsemiaberto,trator,semiaberto,9.0,2,2
tratormédio,trator,médio,12.0,2,2
tratorpressão,trator,pressão,13.0,2,2
tratordemandar,trator,demandar,15.0,2,2
tratortubulação,trator,tubulação,19.0,2,2
tratoranimal,trator,animal,17.0,4,4
tratorpasto,trator,pasto,18.75,4,4
operaçãobomba,operação,bomba,2.0,3,2
operaçãorotor,operação,rotor,6.0,2,2
operaçãosemiaberto,operação,semiaberto,7.0,2,2
operaçãomédio,operação,médio,10.0,2,2
operaçãodemandar,operação,demandar,13.0,2,2
operaçãotubulação,operação,tubulação,17.0,2,2
operaçãoanimal,operação,animal,18.0,2,2
operaçãopasto,operação,pasto,19.0,2,2
bombarotor,bomba,rotor,1.0,5,4
bombasemiaberto,bomba,semiaberto,2.0,5,4
bombabom,bomba,bom,3.0,5,4
bombapequeno,bomba,pequeno,4.0,5,4
bombamédio,bomba,médio,5.0,5,4
bombapressão,bomba,pressão,6.0,5,4
bombademandar,bomba,demandar,8.0,5,4
bombatubulação,bomba,tubulação,12.0,5,4
bombaanimal,bomba,animal,13.0,5,4
bombapasto,bomba,pasto,14.0,5,4
rotorsemiaberto,rotor,semiaberto,1.0,2,2
rotorbom,rotor,bom,2.0,2,2
rotorpequeno,rotor,pequeno,3.0,2,2
rotormédio,rotor,médio,4.0,2,2
rotorpressão,rotor,pressão,5.0,2,2
rotordemandar,rotor,demandar,7.0,2,2
rotortubulação,rotor,tubulação,11.0,2,2
rotoranimal,rotor,animal,12.0,2,2
rotorpasto,rotor,pasto,13.0,2,2
semiabertobom,semiaberto,bom,1.0,2,2
semiabertopequeno,semiaberto,pequeno,2.0,2,2
semiabertomédio,semiaberto,médio,3.0,2,2
semiabertopressão,semiaberto,pressão,4.0,2,2
semiabertodemandar,semiaberto,demandar,6.0,2,2
semiabertotubulação,semiaberto,tubulação,10.0,2,2
semiabertoanimal,semiaberto,animal,11.0,2,2
semiabertopasto,semiaberto,pasto,12.0,2,2
bomtubulação,bom,tubulação,9.0,2,2
pequenodemandar,pequeno,demandar,4.0,2,2
pequenotubulação,pequeno,tubulação,8.0,2,2
médiopressão,médio,pressão,16.75,4,4
médiodemandar,médio,demandar,3.0,2,2
médiotubulação,médio,tubulação,7.0,2,2
pressãodemandar,pressão,demandar,2.0,2,2
pressãotubulação,pressão,tubulação,6.0,2,2
demandartubulação,demandar,tubulação,4.0,2,2
demandarpasto,demandar,pasto,6.0,2,2
tubulaçãoanimal,tubulação,animal,1.0,2,2
tubulaçãopasto,tubulação,pasto,2.0,2,2
estercoanaeróbio,esterco,anaeróbio,3.0,4,2
estercoreter,esterco,reter,1.0,3,2
estercoaspersão,esterco,aspersão,6.0,5,4
estercolodo,esterco,lodo,16.0,11,4
estercobiossólido,esterco,biossólido,7.5,7,6
estercofósforo,esterco,fósforo,33.75,7,6
esterconitrogênio,esterco,nitrogênio,6.5,7,6
estercoaproveitar,esterco,aproveitar,24.0,5,4
estercoterreno,esterco,terreno,31.0,5,4
estercotemperatura,esterco,temperatura,18.25,7,6
estercoinsolação,esterco,insolação,38.0,5,4
estercoproliferação,esterco,proliferação,40.0,5,4
estercomosca,esterco,mosca,41.0,5,4
estercomau,esterco,mau,43.0,5,4
estercocheiro,esterco,cheiro,44.0,5,4
líquidoanaeróbio,líquido,anaeróbio,1.0,7,2
líquidoreter,líquido,reter,2.0,8,4
líquidoaspersão,líquido,aspersão,5.0,10,6
líquidolodo,líquido,lodo,3.0,26,8
líquidobiossólido,líquido,biossólido,5.0,12,8
líquidofósforo,líquido,fósforo,8.0,12,8
líquidopotássio,líquido,potássio,9.0,12,8
líquidoaproveitar,líquido,aproveitar,10.0,12,8
líquidoterreno,líquido,terreno,3.0,12,8
líquidoinsolação,líquido,insolação,4.0,14,10
líquidoproliferação,líquido,proliferação,6.0,14,10
líquidomosca,líquido,mosca,7.0,14,10
líquidomau,líquido,mau,9.0,14,10
líquidocheiro,líquido,cheiro,10.0,14,10
lagoaanaeróbio,lagoa,anaeróbio,1.0,6,2
lagoareter,lagoa,reter,1.0,7,4
lagoacultura,lagoa,cultura,4.0,7,4
lagoairrigação,lagoa,irrigação,6.0,7,4
lagoaaspersão,lagoa,aspersão,8.0,7,4
lagoamalha,lagoa,malha,7.0,7,4
lagoapressãar,lagoa,pressãar,6.0,7,4
lagoaalto,lagoa,alto,2.0,10,4
lagoapressão,lagoa,pressão,4.0,7,4
lagoacanhão,lagoa,canhão,3.0,7,4
lagoalodo,lagoa,lodo,2.0,19,6
lagoabiológico,lagoa,biológico,3.0,9,6
lagoabiossólido,lagoa,biossólido,4.0,9,6
lagoafósforo,lagoa,fósforo,7.0,9,6
lagoapotássio,lagoa,potássio,7.0,9,6
lagoanitrogênio,lagoa,nitrogênio,6.0,9,6
lagoaaproveitar,lagoa,aproveitar,5.0,9,6
lagoaorgânico,lagoa,orgânico,3.0,14,6
lagoagrande,lagoa,grande,1.0,19,6
lagoaterreno,lagoa,terreno,2.0,11,8
lagoamédio,lagoa,médio,3.0,11,8
lagoatopografia,lagoa,topografia,6.0,11,8
lagoatemperatura,lagoa,temperatura,8.0,11,8
lagoainsolação,lagoa,insolação,9.0,11,8
lagoainstalação,lagoa,instalação,10.0,11,8
lagoaproliferação,lagoa,proliferação,11.0,11,8
lagoamosca,lagoa,mosca,12.0,11,8
lagoamau,lagoa,mau,14.0,11,8
lagoacheiro,lagoa,cheiro,15.0,11,8
anaeróbioreter,anaeróbio,reter,3.0,3,2
anaeróbiocultura,anaeróbio,cultura,6.0,3,2
anaeróbiosistema,anaeróbio,sistema,7.0,4,2
anaeróbioirrigação,anaeróbio,irrigação,8.0,3,2
anaeróbioaspersão,anaeróbio,aspersão,9.0,3,2
anaeróbiomalha,anaeróbio,malha,8.0,3,2
anaeróbiopressãar,anaeróbio,pressãar,7.0,3,2
anaeróbioalto,anaeróbio,alto,6.0,4,2
anaeróbiopressão,anaeróbio,pressão,5.0,3,2
anaeróbiocanhão,anaeróbio,canhão,4.0,3,2
anaeróbiotratamento,anaeróbio,tratamento,3.0,3,2
anaeróbiolodo,anaeróbio,lodo,1.0,11,4
anaeróbiobiológico,anaeróbio,biológico,2.0,5,4
anaeróbiobiossólido,anaeróbio,biossólido,3.0,5,4
anaeróbionutriente,anaeróbio,nutriente,5.0,5,4
anaeróbiofósforo,anaeróbio,fósforo,6.0,5,4
anaeróbiopotássio,anaeróbio,potássio,7.0,5,4
anaeróbionitrogênio,anaeróbio,nitrogênio,8.0,5,4
anaeróbioaproveitar,anaeróbio,aproveitar,9.0,5,4
anaeróbioorgânico,anaeróbio,orgânico,10.0,8,4
anaeróbiogrande,anaeróbio,grande,13.0,11,4
anaeróbioterreno,anaeróbio,terreno,16.0,5,4
anaeróbiomédio,anaeróbio,médio,17.0,5,4
anaeróbiotopografia,anaeróbio,topografia,20.0,5,4
anaeróbioplanta,anaeróbio,planta,21.0,5,4
anaeróbiotemperatura,anaeróbio,temperatura,22.0,5,4
anaeróbioinsolação,anaeróbio,insolação,23.0,5,4
anaeróbioinstalação,anaeróbio,instalação,24.0,5,4
anaeróbioproliferação,anaeróbio,proliferação,25.0,5,4
anaeróbiomosca,anaeróbio,mosca,26.0,5,4
anaeróbiomau,anaeróbio,mau,28.0,5,4
anaeróbiocheiro,anaeróbio,cheiro,29.0,5,4
retercultura,reter,cultura,3.0,2,2
reterirrigação,reter,irrigação,5.0,2,2
reteraspersão,reter,aspersão,7.0,2,2
retermalha,reter,malha,8.0,2,2
reterpressãar,reter,pressãar,9.0,2,2
reteralto,reter,alto,10.0,3,2
reterpressão,reter,pressão,11.0,2,2
retercanhão,reter,canhão,12.0,2,2
reterlodo,reter,lodo,17.0,4,2
reterbiológico,reter,biológico,18.0,2,2
reterbiossólido,reter,biossólido,19.0,2,2
reternutriente,reter,nutriente,21.0,2,2
reterfósforo,reter,fósforo,22.0,2,2
reterpotássio,reter,potássio,23.0,2,2
reternitrogênio,reter,nitrogênio,24.0,2,2
reteraproveitar,reter,aproveitar,25.0,2,2
reterterreno,reter,terreno,32.0,2,2
retertopografia,reter,topografia,36.0,2,2
retertemperatura,reter,temperatura,38.0,2,2
reterinstalação,reter,instalação,40.0,2,2
reterproliferação,reter,proliferação,41.0,2,2
retermosca,reter,mosca,42.0,2,2
retercheiro,reter,cheiro,45.0,2,2
culturaaspersão,cultura,aspersão,4.0,2,2
culturalodo,cultura,lodo,14.0,4,2
culturabiossólido,cultura,biossólido,16.0,2,2
culturapotássio,cultura,potássio,20.0,2,2
culturaterreno,cultura,terreno,29.0,2,2
culturamédio,cultura,médio,30.0,2,2
culturatopografia,cultura,topografia,33.0,2,2
culturainsolação,cultura,insolação,36.0,2,2
culturaproliferação,cultura,proliferação,38.0,2,2
culturamosca,cultura,mosca,39.0,2,2
culturamau,cultura,mau,41.0,2,2
culturacheiro,cultura,cheiro,42.0,2,2
sistemaaspersão,sistema,aspersão,1.0,5,4
sistemalodo,sistema,lodo,11.0,11,4
sistemabiossólido,sistema,biossólido,13.0,5,4
sistematerreno,sistema,terreno,26.0,5,4
sistemaproliferação,sistema,proliferação,35.0,5,4
sistemamosca,sistema,mosca,36.0,5,4
sistemacheiro,sistema,cheiro,39.0,5,4
irrigaçãoaspersão,irrigação,aspersão,2.0,2,2
irrigaçãolodo,irrigação,lodo,12.0,4,2
irrigaçãobiossólido,irrigação,biossólido,14.0,2,2
irrigaçãofósforo,irrigação,fósforo,17.0,2,2
irrigaçãopotássio,irrigação,potássio,18.0,2,2
irrigaçãoaproveitar,irrigação,aproveitar,20.0,2,2
irrigaçãoinsolação,irrigação,insolação,34.0,2,2
irrigaçãoproliferação,irrigação,proliferação,36.0,2,2
irrigaçãomosca,irrigação,mosca,37.0,2,2
irrigaçãomau,irrigação,mau,39.0,2,2
irrigaçãocheiro,irrigação,cheiro,40.0,2,2
aspersãomalha,aspersão,malha,1.0,2,2
aspersãopressãar,aspersão,pressãar,2.0,2,2
aspersãoalto,aspersão,alto,3.0,3,2
aspersãopressão,aspersão,pressão,4.0,2,2
aspersãocanhão,aspersão,canhão,5.0,2,2
aspersãotratamento,aspersão,tratamento,6.0,2,2
aspersãolodo,aspersão,lodo,10.0,4,2
aspersãobiológico,aspersão,biológico,11.0,2,2
aspersãobiossólido,aspersão,biossólido,12.0,2,2
aspersãonutriente,aspersão,nutriente,14.0,2,2
aspersãofósforo,aspersão,fósforo,15.0,2,2
aspersãopotássio,aspersão,potássio,16.0,2,2
aspersãonitrogênio,aspersão,nitrogênio,17.0,2,2
aspersãoaproveitar,aspersão,aproveitar,18.0,2,2
aspersãoorgânico,aspersão,orgânico,19.0,3,2
aspersãoterreno,aspersão,terreno,25.0,2,2
aspersãomédio,aspersão,médio,26.0,2,2
aspersãotopografia,aspersão,topografia,29.0,2,2
aspersãoplanta,aspersão,planta,30.0,2,2
aspersãotemperatura,aspersão,temperatura,31.0,2,2
aspersãoinsolação,aspersão,insolação,32.0,2,2
aspersãoinstalação,aspersão,instalação,33.0,2,2
aspersãoproliferação,aspersão,proliferação,34.0,2,2
aspersãomosca,aspersão,mosca,35.0,2,2
aspersãomau,aspersão,mau,37.0,2,2
aspersãocheiro,aspersão,cheiro,38.0,2,2
malhaalto,malha,alto,2.0,3,2
malhapressão,malha,pressão,3.0,2,2
malhalodo,malha,lodo,9.0,4,2
malhabiossólido,malha,biossólido,11.0,2,2
malhafósforo,malha,fósforo,14.0,2,2
malhapotássio,malha,potássio,15.0,2,2
malhanitrogênio,malha,nitrogênio,16.0,2,2
malhaaproveitar,malha,aproveitar,17.0,2,2
