,source,target
1273,raspagem,alto
1274,raspagem,língua
1275,raspagem,ovino
1276,raspagem,bovina
1277,raspagem,seca
1278,raspagem,sensibilidade
1279,raspagem,espuma
1280,tristeza,hipoclorito
1281,tristeza,saginatar
1282,tristeza,queimar
1283,tristeza,diarrear
1284,tristeza,nutricional
1285,tristeza,ácer
1286,tristeza,gás
1287,tristeza,ferimento
1288,tristeza,derivar
1289,tristeza,proliferação
1290,sistema,meio
1291,sistema,pássaro
1292,sistema,aproveitamento
1293,sistema,monta
1294,sistema,cromossomo
1295,sistema,homozigoto
1296,sistema,berne
1297,sistema,homeopatia
1298,sistema,espermograma
1299,sistema,chorumar
1300,ovino,espuma
1301,ovino,bovina
1302,ovino,série
1303,ovino,metabolismo
1304,ovino,queimar
1305,ovino,enxofre
1306,ovino,pedra
1307,ovino,temperatura
1308,ovino,flúor
1309,ovino,saginatar
1310,pesar,orelha
1311,pesar,garantir
1312,pesar,tomada
1313,pesar,estéril
1314,pesar,procedimento
1315,pesar,reciclável
1316,pesar,transgênico
1317,pesar,aquoso
1318,pesar,heterozigoto
1319,pesar,homeopatia
1320,coccidiose,ciclo
1321,coccidiose,eficiente
1322,coccidiose,copa
1323,coccidiose,orgânico
1324,coccidiose,inimigo
1325,coccidiose,infestação
1326,coccidiose,árvore
1327,coccidiose,espuma
1328,coccidiose,série
1329,coccidiose,flúor
1330,procedimento,lado
1331,procedimento,grande
1332,procedimento,estéril
1333,procedimento,pesar
1334,procedimento,ossaturo
1335,procedimento,ferramenta
1336,procedimento,libido
1337,procedimento,presença
1338,procedimento,orelha
1339,procedimento,aquoso
1340,puro,zebuíno
1341,puro,progênie
1342,puro,cruza
1343,puro,genético
1344,puro,acasalamento
1345,puro,guzer
1346,puro,gir
1347,puro,guzerá
1348,puro,aptidão
1349,puro,cruzar
1350,mestiço,guzerá
1351,mestiço,zebu
1352,mestiço,genético
1353,mestiço,acasalamento
1354,mestiço,aptidão
1355,mestiço,progênie
1356,mestiço,gir
1357,mestiço,sonda
1358,mestiço,filho
1359,mestiço,cruza
1360,desfolha,forrageiro
1361,desfolha,pastagem
1362,desfolha,solo
1363,desfolha,braquiária
1364,desfolha,plantio
1365,desfolha,semeadura
1366,desfolha,forrageira
1367,desfolha,estiagem
1368,desfolha,semente
1369,desfolha,gramínea
1370,sintético,nlemfuensil
1371,sintético,decumbens
1372,sintético,alcoólico
1373,sintético,hídrico
1374,sintético,colônia
1375,sintético,placa
1376,sintético,animais
1377,sintético,aproveitamento
1378,sintético,seiva
1379,sintético,debilitar
1380,patógeno,edema
1381,patógeno,vapor
1382,patógeno,bacteriano
1383,patógeno,contagioso
1384,patógeno,examinar
1385,patógeno,rançoso
1386,patógeno,parede
1387,patógeno,apetite
1388,patógeno,corrente
1389,patógeno,recurso
1390,pasto,cerca
1391,pasto,agente
1392,pasto,bicheira
1393,pasto,hospedeiro
1394,pasto,nutritivo
1395,pasto,queimada
1396,pasto,carrapato
1397,pasto,intoxicação
1398,pasto,ninfa
1399,pasto,infestação
1400,floração,raiz
1401,floração,preparar
1402,floração,tolerante
1403,floração,densidade
1404,floração,florescimento
1405,floração,vegetativo
1406,floração,estolonífera
1407,floração,inseto
1408,floração,copa
1409,floração,humidicola
1410,glândular,inseminador
1411,glândular,parir
1412,glândular,magra
1413,glândular,sanitário
1414,glândular,desaleitamento
1415,glândular,balde
1416,glândular,uterino
1417,glândular,magro
1418,glândular,anestro
1419,glândular,subnutrição
1420,inverno,gramíneo
1421,inverno,cultura
1422,inverno,gênero
1423,inverno,ressemeadura
1424,inverno,aveia
1425,inverno,luminosidade
1426,inverno,irrigação
1427,inverno,adubar
1428,inverno,avear
1429,inverno,chuva
1430,parâmetro,nucleotídeo
1431,parâmetro,subtropical
1432,parâmetro,cor
1433,parâmetro,maneira
1434,parâmetro,haste
1435,parâmetro,chorumar
1436,parâmetro,evaporação
1437,parâmetro,estimular
1438,parâmetro,durabilidade
1439,parâmetro,nuclear
1440,respiratório,face
1441,respiratório,caseína
1442,respiratório,verme
1443,respiratório,acetonemia
1444,respiratório,imunológico
1445,respiratório,manipulação
1446,respiratório,térmico
1447,respiratório,rinotraqueítar
1448,respiratório,metionina
1449,respiratório,amônio
1450,verão,vegetal
1451,verão,drenar
1452,verão,ressecamento
1453,verão,caule
1454,verão,forragear
1455,verão,tóxico
1456,verão,chuva
1457,verão,calcário
1458,verão,copa
1459,verão,floração
1460,colher,sobreordenha
1461,colher,carga
1462,colher,ave
1463,colher,palatável
1464,colher,frio
1465,colher,infraestrutura
1466,colher,amarelar
1467,colher,oral
1468,colher,morcego
1469,colher,fácil
1470,florescer,veranico
1471,florescer,fotossensibilização
1472,florescer,capineiro
1473,florescer,nutritivo
1474,florescer,hectare
1475,florescer,inundação
1476,florescer,pasto
1477,florescer,maturação
1478,florescer,drenar
1479,florescer,miíase
1480,arbusto,espermograma
1481,arbusto,arquitetura
1482,arbusto,afecção
1483,arbusto,homozigoto
1484,arbusto,anaeróbia
1485,arbusto,análise
1486,arbusto,pássaro
1487,arbusto,vegetação
1488,arbusto,eletroejaculação
1489,arbusto,fenação
1490,pancadar,fósforar
1491,pancadar,aditivo
1492,pancadar,gesso
1493,pancadar,interação
1494,pancadar,líquido
1495,pancadar,manteiguer
1496,pancadar,anaeróbio
1497,pancadar,moer
1498,pancadar,lodo
1499,pancadar,digestãar
1500,fasciolose,droga
1501,fasciolose,bulir
1502,fasciolose,enxertar
1503,fasciolose,respiração
1504,fasciolose,cru
1505,fasciolose,velho
1506,fasciolose,refrigerar
1507,fasciolose,ovulação
1508,fasciolose,descer
1509,fasciolose,identificar
1510,doméstico,arbóreo
1511,doméstico,mineralizar
1512,doméstico,tolerância
1513,doméstico,cespitoso
1514,doméstico,luz
1515,doméstico,macio
1516,doméstico,ereto
1517,doméstico,coler
1518,doméstico,capitata
1519,doméstico,estolão
1520,gear,adubo
1521,gear,ereto
1522,gear,naturalizar
1523,gear,coler
1524,gear,ninfa
1525,gear,luz
1526,gear,hospedeiro
1527,gear,hábito
1528,gear,rizoma
1529,gear,mosca
1530,unidade,demandar
1531,unidade,oócito
1532,unidade,fetal
1533,unidade,exame
1534,unidade,somático
1535,unidade,homeopático
1536,unidade,hereditário
1537,unidade,afetar
1538,unidade,fertirrigação
1539,unidade,modo
1540,semeadura,semente
1541,semeadura,braquiária
1542,semeadura,plantio
1543,semeadura,sulco
1544,semeadura,planta
1545,semeadura,minutiflora
1546,semeadura,forrageira
1547,semeadura,invasor
1548,semeadura,leguminosa
1549,semeadura,solo
1550,coliforme,apetite
1551,coliforme,micuim
1552,coliforme,aureu
1553,coliforme,corrente
1554,coliforme,proporção
1555,coliforme,raio
1556,coliforme,carbonato
1557,coliforme,diarreia
1558,coliforme,edema
1559,coliforme,pele
1560,certo,principal
1561,certo,digestivo
1562,certo,frio
1563,certo,banho
1564,certo,cordoalha
1565,certo,caixa
1566,certo,acesso
1567,certo,protease
1568,certo,parede
1569,certo,escuro
1570,fertilização,armadilha
1571,fertilização,aspersão
1572,fertilização,híbrido
1573,fertilização,arroxear
1574,fertilização,diagnosticar
1575,fertilização,veneno
1576,fertilização,toxina
1577,fertilização,seiva
1578,fertilização,grosso
1579,fertilização,sapé
1580,armazenagem,barato
1581,armazenagem,subterrâneo
1582,armazenagem,circulação
1583,armazenagem,homeopático
1584,armazenagem,tanchagem
1585,armazenagem,cestoide
1586,armazenagem,embrionário
1587,armazenagem,tanque
1588,armazenagem,aeração
1589,armazenagem,afetar
1590,espermatozoide,aeróbia
1591,espermatozoide,muco
1592,espermatozoide,procurar
1593,espermatozoide,objetivo
1594,espermatozoide,liber
1595,espermatozoide,libido
1596,espermatozoide,ossaturo
1597,espermatozoide,vitro
1598,espermatozoide,oxitocina
1599,espermatozoide,orientar
1600,replantio,alumínio
1601,replantio,fosfato
1602,replantio,cova
1603,replantio,parasitária
1604,replantio,macega
1605,replantio,queda
1606,replantio,sphacelatar
1607,replantio,babesiose
1608,replantio,populaçãar
1609,replantio,forragem
1610,marcação,precoce
1611,marcação,cabeça
1612,marcação,demora
1613,marcação,líquida
1614,marcação,parir
1615,marcação,lactente
1616,marcação,identificar
1617,marcação,respiração
1618,marcação,útero
1619,marcação,lembrar
1620,utensílio,vácuo
1621,utensílio,sombrear
1622,utensílio,corrente
1623,utensílio,semiáridar
1624,utensílio,álcool
1625,utensílio,aureu
1626,utensílio,carbonato
1627,utensílio,queijo
1628,utensílio,dose
1629,utensílio,proporção
1630,subclínica,plástico
1631,subclínica,desinfecção
1632,subclínica,treinamento
1633,subclínica,desinfetante
1634,subclínica,medicamento
1635,subclínica,ordenhador
1636,subclínica,cisto
1637,subclínica,antibiótico
1638,subclínica,intramamária
1639,subclínica,brinco
1640,boca,iodar
1641,boca,lançar
1642,boca,tecido
1643,boca,instalação
1644,boca,diarreia
1645,boca,úmido
1646,boca,enzima
1647,boca,farinha
1648,boca,bactéria
1649,boca,funcionar
1650,prostaglandina,mucoso
1651,prostaglandina,prostração
1652,prostaglandina,folicular
1653,prostaglandina,infecção
1654,prostaglandina,quarto
1655,prostaglandina,lavar
1656,prostaglandina,estirpe
1657,prostaglandina,prescrever
1658,prostaglandina,cuidado
1659,prostaglandina,máquina
1660,planejamento,aeração
1661,planejamento,tanchagem
1662,planejamento,barato
1663,planejamento,globulina
1664,planejamento,rendimento
1665,planejamento,dedo
1666,planejamento,rancificação
1667,planejamento,oxigênio
1668,planejamento,subterrâneo
1669,planejamento,partícula
1670,galpão,capitata
1671,galpão,berne
1672,galpão,biológico
1673,galpão,inflorescência
1674,galpão,coler
1675,galpão,toxina
1676,galpão,luz
1677,galpão,arbóreo
1678,galpão,tolerância
1679,galpão,macio
1680,nebulização,lento
1681,nebulização,auxiliar
1682,nebulização,usina
1683,nebulização,encharcamento
1684,nebulização,teteira
1685,nebulização,aquoso
1686,nebulização,via
1687,nebulização,mamite
1688,nebulização,maneira
1689,nebulização,laboratório
1690,fungo,desidratação
1691,fungo,reação
1692,fungo,sintoma
1693,fungo,tecer
1694,fungo,banho
1695,fungo,perene
1696,fungo,principal
1697,fungo,caixa
1698,fungo,regra
1699,fungo,acesso
1700,descendente,objetivo
1701,descendente,crioscopia
1702,descendente,chifre
1703,descendente,procurar
1704,descendente,orientar
1705,descendente,mocho
1706,descendente,genoma
1707,descendente,libido
1708,descendente,reprodutor
1709,descendente,ossaturo
1710,chifre,mocho
1711,chifre,confiança
1712,chifre,descendente
1713,chifre,objetivo
1714,chifre,libido
1715,chifre,crioscopia
1716,chifre,gene
1717,chifre,heterozigoto
1718,chifre,declive
1719,chifre,ossaturo
1720,prostração,cuidado
1721,prostração,estirpe
1722,prostração,prostaglandina
1723,prostração,semiáridar
1724,prostração,tratamento
1725,prostração,quarto
1726,prostração,lavar
1727,prostração,limpar
1728,prostração,infecção
1729,prostração,folicular
1730,aproveitamento,berne
1731,aproveitamento,sapé
1732,aproveitamento,arroxear
1733,aproveitamento,fertilização
1734,aproveitamento,transgênico
1735,aproveitamento,armadilha
1736,aproveitamento,nucleotídeo
1737,aproveitamento,híbrido
1738,aproveitamento,fenotípico
1739,aproveitamento,aspersão
1740,textura,espermático
1741,textura,vagina
1742,textura,excreção
1743,textura,cérvix
1744,textura,vaginal
1745,textura,prolapso
1746,textura,fresco
1747,textura,útil
1748,textura,medo
1749,textura,órgão
1750,verminose,ar
1751,verminose,ferir
1752,verminose,cortar
1753,verminose,açúcar
1754,verminose,gás
1755,verminose,intestino
1756,verminose,enfermidade
1757,verminose,graxo
1758,verminose,digestão
1759,verminose,partícula
1760,lavar,quarto
1761,lavar,prescrever
1762,lavar,desinfecção
1763,lavar,casa
1764,lavar,cordão
1765,lavar,medicamento
1766,lavar,ordenhador
1767,lavar,clínico
1768,lavar,examinar
1769,lavar,prostração
1770,digerir,secreção
1771,digerir,metionina
1772,digerir,óxido
1773,digerir,profissional
1774,digerir,manganês
1775,digerir,rinotraqueítar
1776,digerir,aminoácido
1777,digerir,recomendação
1778,digerir,trator
1779,digerir,digestão
1780,tricomonose,clonagem
1781,tricomonose,fraco
1782,tricomonose,fertirrigação
1783,tricomonose,somático
1784,tricomonose,exame
1785,tricomonose,liber
1786,tricomonose,bolsa
1787,tricomonose,fluxo
1788,tricomonose,andrológico
1789,tricomonose,mecânico
1790,tricros,fêmeo
1791,tricros,acasalar
1792,tricros,raço
1793,tricros,cruzar
1794,tricros,macho
1795,tricros,animal
1796,tricros,núcleo
1797,tricros,esperar
1798,tricros,fêmea
1799,tricros,cruza
1800,quente,secretar
1801,quente,geada
1802,quente,efluente
1803,quente,olho
1804,quente,bebedouro
1805,quente,estábulo
1806,quente,músculo
1807,quente,baia
1808,quente,pedra
1809,quente,salmonelose
1810,vacina,cirúrgico
1811,vacina,testículo
1812,vacina,aspersão
1813,vacina,grosso
1814,vacina,fértil
1815,vacina,protease
1816,vacina,diagnosticar
1817,vacina,ráquis
1818,vacina,gel
1819,vacina,acesso
1820,fenotípico,transgênico
1821,fenotípico,mitocondrial
1822,fenotípico,nuclear
1823,fenotípico,ver
1824,fenotípico,reciclável
1825,fenotípico,nucleotídeo
1826,fenotípico,estéril
1827,fenotípico,monta
1828,fenotípico,aproveitamento
1829,fenotípico,homeopatia
1830,praga,reflexo
1831,praga,panicum
1832,praga,sugador
1833,praga,superpastejo
1834,praga,cigarra
1835,praga,samambaia
1836,praga,gênerar
1837,praga,terreno
1838,praga,palatabilidade
1839,praga,touceira
1840,colheita,estolão
1841,colheita,elevar
1842,colheita,pubescem
1843,colheita,cespitoso
1844,colheita,tolerância
1845,colheita,efeito
1846,colheita,humidicola
1847,colheita,mineralizar
1848,colheita,doméstico
1849,colheita,foliar
1850,tanchagem,aeração
1851,tanchagem,planejamento
1852,tanchagem,barato
1853,tanchagem,dedo
1854,tanchagem,globulina
1855,tanchagem,rancificação
1856,tanchagem,embrionário
1857,tanchagem,mililitro
1858,tanchagem,armazenagem
1859,tanchagem,rendimento
1860,declive,apatia
1861,declive,confiança
1862,declive,divisória
1863,declive,lado
1864,declive,aquoso
1865,declive,inchar
1866,declive,procedimento
1867,declive,vacinar
1868,declive,libido
1869,declive,homeopatia
1870,cloreto,telefone
1871,cloreto,bicarbonato
1872,cloreto,abomaso
1873,cloreto,ruminal
1874,cloreto,globulina
1875,cloreto,excesso
1876,cloreto,salobrar
1877,cloreto,imunológico
1878,cloreto,rancificação
1879,cloreto,digestão
1880,agressivo,eucalipto
1881,agressivo,eletroejaculação
1882,agressivo,evaporativo
1883,agressivo,micronutriente
1884,agressivo,tanques
1885,agressivo,operar
1886,agressivo,régua
1887,agressivo,metabolismo
1888,agressivo,montar
1889,agressivo,eimeriose
1890,hídrico,decumbens
1891,hídrico,dactylon
1892,hídrico,pubescem
1893,hídrico,elevar
1894,hídrico,efeito
1895,hídrico,humidicola
1896,hídrico,placa
1897,hídrico,terraço
1898,hídrico,ataque
1899,hídrico,colheita
1900,infectar,agalactiae
1901,infectar,bovil
1902,infectar,úmer
1903,infectar,canavial
1904,infectar,mourão
1905,infectar,radiação
1906,infectar,digestivo
1907,infectar,ráquis
1908,infectar,escuro
1909,infectar,malha
1910,aparelho,compactação
1911,aparelho,fermentação
1912,aparelho,lona
1913,aparelho,serragem
1914,aparelho,vedação
1915,aparelho,picar
1916,aparelho,anemia
1917,aparelho,freezer
1918,aparelho,cisticercose
1919,aparelho,consumir
1920,solo,plantio
1921,solo,pastagem
1922,solo,forrageira
1923,solo,forrageiro
1924,solo,gramínea
1925,solo,pastejo
1926,solo,minutiflora
1927,solo,semente
1928,solo,sulco
1929,solo,semeadura
1930,exame,tubo
1931,exame,gêmeo
1932,exame,inflamação
1933,exame,aborto
1934,exame,umbilical
1935,exame,resíduo
1936,exame,distúrbio
1937,exame,odor
1938,exame,unidade
1939,exame,somático
1940,efluente,térmico
1941,efluente,baia
1942,efluente,quente
1943,efluente,geada
1944,efluente,secretar
1945,efluente,metionina
1946,efluente,pilha
1947,efluente,fluido
1948,efluente,estábulo
1949,efluente,bebedouro
1950,albumina,parasitário
1951,albumina,tanque
1952,albumina,parasita
1953,albumina,vidro
1954,albumina,bovino
1955,albumina,estreptococo
1956,albumina,inflamatório
1957,albumina,vento
1958,albumina,endereço
1959,albumina,carrapaticidar
1960,sobrevivência,congelar
1961,sobrevivência,indesejável
1962,sobrevivência,detergente
1963,sobrevivência,cobre
1964,sobrevivência,demanda
1965,sobrevivência,tubulação
1966,sobrevivência,suplemento
1967,sobrevivência,prenhe
1968,sobrevivência,novilha
1969,sobrevivência,magnésio
1970,vermífugo,estaçãar
1971,vermífugo,creme
1972,vermífugo,tanque
1973,vermífugo,parasitário
1974,vermífugo,canhão
1975,vermífugo,bovino
1976,vermífugo,população
1977,vermífugo,circulação
1978,vermífugo,albumina
1979,vermífugo,capineira
1980,população,canhão
1981,população,creme
1982,população,grão
1983,população,recomendação
1984,população,enxofre
1985,população,bovino
1986,população,alto
1987,população,excremento
1988,população,fervente
1989,população,parasitário
1990,lagoa,termômetro
1991,lagoa,genômica
1992,lagoa,colônia
1993,lagoa,anaeróbio
1994,lagoa,aspersor
1995,lagoa,alvenaria
1996,lagoa,mitocondrial
1997,lagoa,esterco
1998,lagoa,desânimo
1999,lagoa,fenotípico
2000,sonda,zebu
2001,sonda,fêmea
2002,sonda,mestiço
2003,sonda,cruza
2004,sonda,guzerá
2005,sonda,acasalamento
2006,sonda,filho
2007,sonda,cruzar
2008,sonda,aptidão
2009,sonda,gir
2010,subterrâneo,armazenagem
2011,subterrâneo,material
2012,subterrâneo,barato
2013,subterrâneo,humano
2014,subterrâneo,fígado
2015,subterrâneo,bactéria
